MouthOpenRatio,MouthWideRatio,EyeOpenRatio,EyebrowRatio,Label
0,0.3794642901785714,0.6935267857142857,0.6666841736694678,satisfied
2.083333333333333e-08,0.5833333541666667,0.3925857843137255,0.44979575163398694,satisfied
0.022321433035714287,0.26339286160714287,0.6517156862745098,0.4457633053221289,unsatisfied
0.004464290178571429,0.40178571874999996,0.6598651960784314,0.6073004201680672,satisfied
2.083333333333333e-08,0.3541666875,0.4499387254901961,0.49035947712418304,unsatisfied
2.083333333333333e-08,0.3333333541666667,0.5455065359477124,0.7044117647058824,unsatisfied
2.083333333333333e-08,0.4166666875,0.6311887254901961,0.621732026143791,satisfied
0,0.5000000208333334,0.5511029411764706,0.6257761437908497,unsatisfied
2.083333333333333e-08,0.29166668749999997,0.477624591503268,0.38006535947712417,unsatisfied
0.008928575892857143,0.3794642901785714,0.3388480392156863,0.30128676470588234,unsatisfied
0.004464290178571429,0.39732143303571427,0.7353269432773109,0.7571078431372549,unsatisfied
0.020833354166666665,0.3333333541666667,0.7073223039215686,0.7015931372549019,satisfied
2.083333333333333e-08,0.37500002083333334,0.5838337418300654,0.6420751633986929,satisfied
0.0416666875,0.31250002083333334,0.3274305555555555,0.35526960784313727,satisfied
0,0.29166668749999997,0.33012663398692804,0.39362745098039215,unsatisfied
2.083333333333333e-08,0.37500002083333334,0.5132046568627451,0.761968954248366,unsatisfied
2.083333333333333e-08,0.27083335416666665,0.5344669117647058,0.7709558823529412,satisfied
0.008928575892857143,0.4687500044642857,0.6720435049019607,0.6105479691876751,satisfied
2.083333333333333e-08,0.4791666875,0.5142258986928105,0.6012254901960784,satisfied
2.083333333333333e-08,0.3541666875,0.6028594771241831,0.6156045751633987,satisfied
2.083333333333333e-08,0.3958333541666667,0.43116830065359474,0.6131127450980393,unsatisfied
0.020833354166666665,0.31250002083333334,0.43565155228758173,0.4358660130718955,unsatisfied
2.083333333333333e-08,0.43750002083333334,0.5817912581699346,0.6802696078431373,satisfied
2.083333333333333e-08,0.31250002083333334,0.5923202614379086,0.6316584967320262,unsatisfied
0,0.37500002083333334,0.5315563725490197,0.5358660130718954,unsatisfied
2.083333333333333e-08,0.25000002083333334,0.5287888071895425,0.6060049019607843,unsatisfied
0,0.20833335416666665,0.4875102124183006,0.6919526143790851,unsatisfied
2.083333333333333e-08,0.3333333541666667,0.6536764705882353,0.7296977124183007,unsatisfied
0.020833354166666665,0.37500002083333334,0.6507557189542483,0.5938725490196078,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.29880514705882355,0.39432189542483664,unsatisfied
0.020833354166666665,0.29166668749999997,0.23495710784313725,0.3092728758169935,unsatisfied
0,0.29166668749999997,0.2928513071895425,0.40984477124183005,unsatisfied
0,0.30803571874999996,0.6423822654061625,0.5932773109243697,unsatisfied
2.083333333333333e-08,0.29166668749999997,0.08844975490196079,0.19117647058823528,unsatisfied
0.008928575892857143,0.43303571874999996,0.6412990196078432,0.6056285014005602,satisfied
2.083333333333333e-08,0.1875000208333333,0.675592320261438,0.687295751633987,unsatisfied
0,0.5000000208333334,0.5591605392156863,0.6187908496732026,satisfied
2.083333333333333e-08,0.37500002083333334,0.4930351307189543,0.6272058823529412,satisfied
2.083333333333333e-08,0.3541666875,0.6410028594771241,0.5865604575163398,satisfied
0,0.31250002083333334,0.7076491013071895,0.8007352941176471,satisfied
4.464285714285714e-09,0.33928571874999996,0.5287727591036414,0.49234068627450983,unsatisfied
0,0.4166666875,0.59124795751634,0.45906862745098037,unsatisfied
2.083333333333333e-08,0.4583333541666667,0.5452614379084967,0.6448120915032679,satisfied
0.020833354166666665,0.31250002083333334,0.6930147058823529,0.7197712418300655,unsatisfied
2.083333333333333e-08,0.3958333541666667,0.5633374183006536,0.6880718954248365,satisfied
0.020833354166666665,0.37500002083333334,0.46047794117647056,0.5882761437908497,satisfied
0,0.4583333541666667,0.5377757352941176,0.6479983660130719,satisfied
0.04017857589285714,0.41964286160714287,0.6324251575630253,0.6188550420168067,satisfied
2.083333333333333e-08,0.37500002083333334,0.24286151960784313,0.30253267973856207,satisfied
0,0.41964286160714287,0.5281468837535013,0.4841299019607843,unsatisfied
0.020833354166666665,0.27083335416666665,0.31273488562091506,0.39828431372549017,satisfied
2.083333333333333e-08,0.25000002083333334,0.5001633986928105,0.4629493464052287,unsatisfied
2.083333333333333e-08,0.29166668749999997,0.6825878267973855,0.6781045751633987,unsatisfied
0.004464290178571429,0.33928571874999996,0.5573967086834735,0.45641631652661063,satisfied
0,0.27083335416666665,0.31630923202614375,0.36082516339869275,unsatisfied
2.083333333333333e-08,0.3541666875,0.41615604575163395,0.5746323529411764,satisfied
0.013392861607142858,0.37053571874999996,0.39600621498599436,0.22758228291316526,unsatisfied
0.004464290178571429,0.45089286160714287,0.5128654586834734,0.4892069327731093,satisfied
0,0.5133928616071428,0.43357405462184867,0.21323529411764705,satisfied
2.083333333333333e-08,0.27083335416666665,0.542330473856209,0.6587418300653595,unsatisfied
2.083333333333333e-08,0.3541666875,0.4053002450980392,0.47757352941176473,satisfied
0.020833354166666665,0.43750002083333334,0.25280841503267976,0.32365196078431374,satisfied
2.083333333333333e-08,0.3541666875,0.3307598039215686,0.6590686274509804,satisfied
0,0.31250002083333334,0.4023080065359477,0.45191993464052294,satisfied
0,0.29166668749999997,0.24222834967320264,0.4428513071895425,satisfied
0.020833354166666665,0.27083335416666665,0.3461703431372549,0.4853349673202614,satisfied
0.004464290178571429,0.5089285758928571,0.5958267682072829,0.5368960084033614,satisfied
0,0.3333333541666667,0.49048202614379083,0.49207516339869284,satisfied
2.083333333333333e-08,0.3333333541666667,0.5377450980392157,0.6812908496732025,unsatisfied
0.020833354166666665,0.43750002083333334,0.15735294117647058,0.17622549019607844,unsatisfied
2.083333333333333e-08,0.3333333541666667,0.4455882352941177,0.5032679738562091,unsatisfied
0.020833354166666665,0.5000000208333334,0.5589154411764706,0.5784313725490197,satisfied
2.083333333333333e-08,0.37500002083333334,0.5312908496732027,0.5774918300653595,satisfied
2.083333333333333e-08,0.3958333541666667,0.81875,0.737295751633987,satisfied
0.020833354166666665,0.29166668749999997,0.40408496732026145,0.5196078431372549,satisfied
2.083333333333333e-08,0.27083335416666665,0.3678921568627451,0.40825163398692804,satisfied
0.020833354166666665,0.29166668749999997,0.4061172385620915,0.564093137254902,unsatisfied
0.020833354166666665,0.27083335416666665,0.5261131535947713,0.6028186274509804,unsatisfied
2.083333333333333e-08,0.27083335416666665,0.8306372549019608,0.8269199346405228,satisfied
2.083333333333333e-08,0.3541666875,0.4060049019607843,0.5008986928104575,unsatisfied
2.083333333333333e-08,0.27083335416666665,0.4980290032679739,0.4806372549019608,satisfied
0.0416666875,0.25000002083333334,0.3438214869281046,0.4773692810457516,unsatisfied
2.083333333333333e-08,0.4583333541666667,0.6384089052287582,0.6645016339869282,satisfied
0.004464290178571429,0.4151785758928571,0.6165353641456582,0.6254639355742296,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.48914419934640524,0.4969771241830065,unsatisfied
2.083333333333333e-08,0.3958333541666667,0.7586601307189542,0.7375,satisfied
0,0.35714286160714287,0.5866815476190477,0.5619222689075629,unsatisfied
0,0.33035714732142857,0.6277070203081233,0.6459646358543417,unsatisfied
2.083333333333333e-08,0.27083335416666665,0.5307291666666667,0.5822303921568628,satisfied
0.020833354166666665,0.3333333541666667,0.3219873366013072,0.565359477124183,satisfied
2.083333333333333e-08,0.27083335416666665,0.1970690359477124,0.24493464052287583,satisfied
0,0.3125000044642857,0.4813988095238095,0.5184523809523809,satisfied
2.083333333333333e-08,0.37500002083333334,0.2890522875816994,0.42745098039215684,satisfied
2.083333333333333e-08,0.29166668749999997,0.3925142973856209,0.39452614379084966,unsatisfied
0.020833354166666665,0.3541666875,0.32190563725490196,0.3580473856209151,satisfied
2.083333333333333e-08,0.37500002083333334,0.21601307189542482,0.19591503267973853,satisfied
2.083333333333333e-08,0.3541666875,0.06812704248366012,0.2758986928104575,unsatisfied
0,0.3958333541666667,0.4296160130718954,0.33410947712418304,satisfied
0.008928575892857143,0.27232143303571427,0.34295124299719887,0.2485906862745098,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.3180147058823529,0.5662990196078431,unsatisfied
2.083333333333333e-08,0.25000002083333334,0.7186376633986928,0.6820261437908496,unsatisfied
0.0416666875,0.3333333541666667,0.709109477124183,0.7056781045751634,satisfied
0,0.5208333541666667,0.6335171568627451,0.7447303921568628,satisfied
0.020833354166666665,0.27083335416666665,0.8236213235294118,0.8569444444444444,satisfied
2.083333333333333e-08,0.27083335416666665,0.09057393790849673,0.1596813725490196,unsatisfied
0.020833354166666665,0.4583333541666667,0.26808619281045754,0.38839869281045747,unsatisfied
0,0.30357143303571427,0.5556678921568627,0.5008578431372549,unsatisfied
2.083333333333333e-08,0.25000002083333334,0.47331495098039217,0.5964869281045753,unsatisfied
2.083333333333333e-08,0.29166668749999997,0.48183210784313724,0.7279003267973856,satisfied
0,0.31250002083333334,0.5200674019607843,0.5866421568627451,satisfied
0,0.29166668749999997,0.3518688725490196,0.4186683006535948,unsatisfied
0.020833354166666665,0.4166666875,0.4065870098039216,0.5301470588235294,satisfied
0.004464290178571429,0.39732143303571427,0.453015581232493,0.4116946778711485,satisfied
0,0.4166666875,0.4318729575163398,0.6591503267973855,satisfied
2.083333333333333e-08,0.3958333541666667,0.3294628267973856,0.48316993464052294,satisfied
0,0.3794642901785714,0.7591080182072829,0.6536939775910364,unsatisfied
2.083333333333333e-08,0.4166666875,0.4302491830065359,0.6325980392156862,satisfied
2.083333333333333e-08,0.4583333541666667,0.3045241013071896,0.6075571895424836,satisfied
0.020833354166666665,0.37500002083333334,0.3479983660130719,0.3752450980392157,satisfied
0,0.36607143303571427,0.5612022934173669,0.48381477591036415,satisfied
2.083333333333333e-08,0.4166666875,0.8483353758169934,0.6800653594771241,satisfied
0,0.37500002083333334,0.5957618464052287,0.6648692810457516,satisfied
2.083333333333333e-08,0.29166668749999997,0.35425857843137254,0.5892973856209149,unsatisfied
0.020833354166666665,0.3958333541666667,0.6307700163398694,0.6649101307189542,satisfied
0,0.29166668749999997,0.5305964052287581,0.6353758169934641,unsatisfied
0.0416666875,0.3333333541666667,0.4648999183006536,0.5693627450980392,satisfied
2.083333333333333e-08,0.27083335416666665,0.620138888888889,0.6102941176470589,unsatisfied
0.020833354166666665,0.3541666875,0.15212418300653593,0.2757761437908497,unsatisfied
0,0.4375000044642857,0.5973192401960784,0.5722514005602242,satisfied
0.004464290178571429,0.33928571874999996,0.6124562324929972,0.5367384453781512,unsatisfied
2.083333333333333e-08,0.25000002083333334,0.28375204248366015,0.3170343137254902,unsatisfied
0.020833354166666665,0.31250002083333334,0.3469566993464053,0.44138071895424835,satisfied
2.083333333333333e-08,0.27083335416666665,0.677951388888889,0.6075163398692811,unsatisfied
2.083333333333333e-08,0.4166666875,0.5988868464052287,0.6222222222222223,satisfied
0.020833354166666665,0.20833335416666665,0.2858455882352941,0.5543709150326797,unsatisfied
0.020833354166666665,0.29166668749999997,0.49916258169934646,0.5626633986928105,satisfied
2.083333333333333e-08,0.3541666875,0.5514399509803921,0.5104983660130719,unsatisfied
0,0.4166666875,0.32106821895424836,0.4740604575163399,satisfied
2.083333333333333e-08,0.3333333541666667,0.3243872549019608,0.40633169934640523,satisfied
0,0.3958333541666667,0.5870812908496733,0.6200163398692812,satisfied
2.083333333333333e-08,0.2291666875,0.4485396241830065,0.5381535947712419,satisfied
4.464285714285714e-09,0.48660714732142857,0.38363970588235297,0.3526785714285714,satisfied
0.0416666875,0.4791666875,0.5016646241830065,0.5908088235294118,satisfied
0.020833354166666665,0.3541666875,0.4969260620915033,0.5786764705882353,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.4215890522875817,0.44628267973856206,satisfied
0.008928575892857143,0.3839285758928571,0.6685421043417366,0.6213585434173668,unsatisfied
0.0416666875,0.20833335416666665,0.3769403594771241,0.5277777777777778,unsatisfied
2.083333333333333e-08,0.3541666875,0.4860396241830065,0.5770424836601307,satisfied
4.464285714285714e-09,0.4776785758928571,0.7153930322128852,0.6973914565826331,satisfied
0,0.37500002083333334,0.4493566176470588,0.6782679738562092,satisfied
2.083333333333333e-08,0.4166666875,0.42185457516339864,0.39468954248366017,satisfied
0.0416666875,0.43750002083333334,0.40255310457516336,0.3929330065359477,unsatisfied
0,0.29166668749999997,0.471109068627451,0.5668300653594771,satisfied
2.083333333333333e-08,0.3333333541666667,0.47048611111111116,0.5472222222222222,satisfied
0.020833354166666665,0.37500002083333334,0.42477532679738567,0.5311274509803922,satisfied
0.004464290178571429,0.3750000044642857,0.7770964635854342,0.7699054621848739,unsatisfied
0.022321433035714287,0.36607143303571427,0.5676601890756303,0.4180672268907563,satisfied
0.020833354166666665,0.3541666875,0.16480800653594774,0.24848856209150327,unsatisfied
0.020833354166666665,0.20833335416666665,0.301062091503268,0.44669117647058826,unsatisfied
0.004464290178571429,0.42857143303571427,0.6422969187675069,0.6357580532212884,satisfied
0.020833354166666665,0.4583333541666667,0.42759395424836605,0.44281045751633985,unsatisfied
2.083333333333333e-08,0.3958333541666667,0.34379084967320256,0.5709967320261438,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.45369689542483665,0.6136846405228757,satisfied
2.083333333333333e-08,0.29166668749999997,0.40870098039215685,0.6820261437908497,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.3711294934640523,0.6120506535947713,satisfied
0.020833354166666665,0.27083335416666665,0.28075980392156863,0.6329656862745098,unsatisfied
2.083333333333333e-08,0.4583333541666667,0.4353145424836602,0.621078431372549,satisfied
2.083333333333333e-08,0.31250002083333334,0.6941482843137254,0.6649509803921568,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.4407066993464053,0.5723039215686274,unsatisfied
0,0.3958333541666667,0.4210273692810457,0.36384803921568626,unsatisfied
0,0.31250002083333334,0.2837111928104575,0.5245915032679739,unsatisfied
2.083333333333333e-08,0.3541666875,0.33723447712418303,0.6551062091503267,satisfied
2.083333333333333e-08,0.29166668749999997,0.6890318627450981,0.8353349673202614,unsatisfied
0,0.29166668749999997,0.3825265522875817,0.3912581699346406,satisfied
0.020833354166666665,0.3333333541666667,0.3687397875816994,0.35318627450980394,satisfied
2.083333333333333e-08,0.5000000208333334,0.5371221405228759,0.7090277777777778,satisfied
2.083333333333333e-08,0.29166668749999997,0.5400224673202614,0.47982026143790846,satisfied
2.083333333333333e-08,0.31250002083333334,0.6531862745098039,0.7907271241830066,satisfied
0,0.36607143303571427,0.551076680672269,0.5806635154061626,unsatisfied
0,0.31250002083333334,0.5992647058823529,0.7188725490196078,satisfied
2.083333333333333e-08,0.29166668749999997,0.7448835784313725,0.7843545751633988,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.6040134803921569,0.7321486928104576,unsatisfied
0.004464290178571429,0.5401785758928571,0.6006171218487394,0.6790441176470589,satisfied
2.083333333333333e-08,0.29166668749999997,0.16519607843137254,0.3518382352941177,unsatisfied
0,0.3958333541666667,0.6316074346405228,0.5581290849673204,satisfied
0,0.4151785758928571,0.6669642857142857,0.529280462184874,unsatisfied
4.464285714285714e-09,0.30357143303571427,0.46708683473389356,0.43372724089635856,unsatisfied
0,0.3541666875,0.4694546568627451,0.460906862745098,satisfied
2.083333333333333e-08,0.29166668749999997,0.6040543300653596,0.6505718954248365,unsatisfied
2.083333333333333e-08,0.4583333541666667,0.6563521241830066,0.8153186274509804,satisfied
0,0.3526785758928571,0.4920583858543417,0.41102065826330536,satisfied
2.083333333333333e-08,0.37500002083333334,0.17457107843137254,0.45437091503267973,satisfied
0.004464290178571429,0.36607143303571427,0.12487088585434172,0.08061974789915967,unsatisfied
2.083333333333333e-08,0.4166666875,0.3701593137254902,0.5775735294117647,satisfied
0.020833354166666665,0.29166668749999997,0.6486519607843138,0.7403186274509804,unsatisfied
2.083333333333333e-08,0.3333333541666667,0.35899714052287585,0.3284722222222222,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.3107536764705882,0.5921977124183008,satisfied
0,0.20833335416666665,0.7255514705882353,0.6538398692810459,unsatisfied
2.083333333333333e-08,0.2291666875,0.3603247549019608,0.5138480392156862,unsatisfied
2.083333333333333e-08,0.25000002083333334,0.24900939542483658,0.25625,unsatisfied
2.083333333333333e-08,0.3541666875,0.5564644607843138,0.6792892156862745,satisfied
0.0416666875,0.3541666875,0.642013888888889,0.7491421568627451,unsatisfied
0,0.37500002083333334,0.2310763888888889,0.23590686274509803,satisfied
2.083333333333333e-08,0.37500002083333334,0.4650633169934641,0.40870098039215685,unsatisfied
4.464285714285714e-09,0.33928571874999996,0.361515231092437,0.37551645658263305,unsatisfied
0,0.4166666875,0.5459865196078432,0.5383986928104576,satisfied
2.083333333333333e-08,0.25000002083333334,0.559232026143791,0.5979983660130718,satisfied
0.004464290178571429,0.5401785758928571,0.6257462359943978,0.5559611344537815,satisfied
2.083333333333333e-08,0.3333333541666667,0.36686070261437903,0.6001633986928105,satisfied
2.083333333333333e-08,0.27083335416666665,0.5501633986928105,0.4181372549019608,satisfied
2.083333333333333e-08,0.29166668749999997,0.5417790032679739,0.7225898692810457,unsatisfied
0.004464290178571429,0.4151785758928571,0.6481617647058824,0.5930497198879551,satisfied
0.020833354166666665,0.29166668749999997,0.32477532679738563,0.38937908496732027,unsatisfied
2.083333333333333e-08,0.5625000208333334,0.45429942810457513,0.36560457516339867,satisfied
0.020833354166666665,0.3541666875,0.4790849673202614,0.5740604575163399,satisfied
0,0.27083335416666665,0.11191789215686275,0.26862745098039215,unsatisfied
2.083333333333333e-08,0.3333333541666667,0.41046772875816995,0.580718954248366,unsatisfied
0,0.3333333541666667,0.5155943627450981,0.5532679738562091,satisfied
0,0.3333333541666667,0.6174428104575163,0.6169117647058824,satisfied
0,0.31250002083333334,0.5273897058823529,0.5439133986928105,unsatisfied
0,0.2291666875,0.7072916666666667,0.640890522875817,unsatisfied
2.083333333333333e-08,0.3333333541666667,0.5839869281045752,0.5832924836601306,satisfied
2.083333333333333e-08,0.3541666875,0.31126429738562095,0.5906862745098039,unsatisfied
0,0.27083335416666665,0.41916870915032683,0.5426470588235294,satisfied
0,0.31250002083333334,0.5164624183006535,0.3862336601307189,unsatisfied
0,0.31250002083333334,0.7856719771241831,0.6854983660130718,satisfied
0,0.3333333541666667,0.5878472222222223,0.6422794117647059,satisfied
2.083333333333333e-08,0.31250002083333334,0.47854370915032685,0.5145016339869282,unsatisfied
0.020833354166666665,0.29166668749999997,0.5340890522875816,0.64375,unsatisfied
2.083333333333333e-08,0.3541666875,0.5375204248366013,0.6339869281045752,unsatisfied
0.020833354166666665,0.27083335416666665,0.6901041666666666,0.7360702614379085,unsatisfied
2.083333333333333e-08,0.37500002083333334,0.3122549019607843,0.4155637254901961,satisfied
0,0.37500002083333334,0.5474264705882353,0.6331290849673202,satisfied
2.083333333333333e-08,0.3333333541666667,0.4800245098039216,0.5111111111111112,unsatisfied
0,0.3541666875,0.3565563725490196,0.5172385620915033,satisfied
0.020833354166666665,0.3541666875,0.25971200980392156,0.3849264705882353,satisfied
0,0.32589286160714287,0.7688419117647058,0.767577030812325,unsatisfied
0,0.37500002083333334,0.23240400326797384,0.23255718954248364,unsatisfied
2.083333333333333e-08,0.27083335416666665,0.30494281045751637,0.26580882352941176,unsatisfied
0.020833354166666665,0.31250002083333334,0.4523488562091504,0.37316176470588236,satisfied
0.01785714732142857,0.2857142901785714,0.35232624299719884,0.3544030112044818,unsatisfied
0.020833354166666665,0.25000002083333334,0.5226307189542484,0.513235294117647,unsatisfied
0.020833354166666665,0.37500002083333334,0.5040645424836602,0.4860702614379085,satisfied
2.083333333333333e-08,0.37500002083333334,0.3526654411764706,0.4579656862745098,unsatisfied
0,0.3958333541666667,0.4603758169934641,0.4720179738562092,satisfied
0,0.45089286160714287,0.5896533613445379,0.5072829131652661,satisfied
2.083333333333333e-08,0.37500002083333334,0.5230902777777778,0.4772058823529412,satisfied
2.083333333333333e-08,0.27083335416666665,0.321578839869281,0.38574346405228754,unsatisfied
0,0.3541666875,0.690625,0.6360702614379086,satisfied
2.083333333333333e-08,0.29166668749999997,0.419046160130719,0.5415032679738562,unsatisfied
2.083333333333333e-08,0.27083335416666665,0.27328431372549017,0.44689542483660133,unsatisfied
2.083333333333333e-08,0.4166666875,0.3983455882352941,0.4834967320261438,satisfied
2.083333333333333e-08,0.25000002083333334,0.21915849673202614,0.31883169934640526,unsatisfied
0,0.4166666875,0.4736519607843137,0.7489787581699345,unsatisfied
0,0.3214285758928571,0.46824667366946776,0.4225140056022409,unsatisfied
2.083333333333333e-08,0.25000002083333334,0.23560049019607843,0.40032679738562094,unsatisfied
2.083333333333333e-08,0.37500002083333334,0.7766850490196079,0.7341094771241831,satisfied
2.083333333333333e-08,0.5000000208333334,0.7173508986928105,0.6611928104575164,satisfied
2.083333333333333e-08,0.29166668749999997,0.44862132352941175,0.516421568627451,satisfied
0.008928575892857143,0.4419642901785714,0.5152661064425771,0.42774859943977595,unsatisfied
2.083333333333333e-08,0.3958333541666667,0.48968545751633985,0.6133986928104576,satisfied
2.083333333333333e-08,0.25000002083333334,0.38985906862745096,0.7116013071895424,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.7365502450980392,0.7379493464052287,unsatisfied
2.083333333333333e-08,0.3541666875,0.5839869281045752,0.7178104575163399,unsatisfied
2.083333333333333e-08,0.3958333541666667,0.3981924019607843,0.382516339869281,satisfied
2.083333333333333e-08,0.37500002083333334,0.45213439542483663,0.5597630718954248,unsatisfied
0.020833354166666665,0.3333333541666667,0.38454861111111116,0.33239379084967324,satisfied
0.020833354166666665,0.1875000208333333,0.40221609477124187,0.5536356209150326,unsatisfied
2.083333333333333e-08,0.29166668749999997,0.45652573529411766,0.5859477124183006,satisfied
4.464285714285714e-09,0.2812500044642857,0.3065760679271709,0.2888042717086835,unsatisfied
0,0.41964286160714287,0.378046218487395,0.38190651260504205,unsatisfied
2.083333333333333e-08,0.3958333541666667,0.6498366013071896,0.707843137254902,satisfied
2.083333333333333e-08,0.3541666875,0.36329656862745097,0.386437908496732,satisfied
0,0.31250002083333334,0.5846915849673203,0.5278186274509804,satisfied
0,0.3958333541666667,0.6757352941176471,0.8022875816993464,unsatisfied
2.083333333333333e-08,0.3541666875,0.6586499183006537,0.6110702614379085,unsatisfied
2.083333333333333e-08,0.29166668749999997,0.3984477124183007,0.4839869281045751,satisfied
0.0416666875,0.31250002083333334,0.4884089052287582,0.41143790849673206,satisfied
2.083333333333333e-08,0.4583333541666667,0.2646854575163399,0.4555555555555555,satisfied
2.083333333333333e-08,0.37500002083333334,0.5647977941176471,0.5592728758169935,satisfied
0.020833354166666665,0.3958333541666667,0.5219260620915032,0.5119281045751634,satisfied
2.083333333333333e-08,0.29166668749999997,0.21957720588235294,0.4337826797385621,unsatisfied
2.083333333333333e-08,0.3541666875,0.5677696078431372,0.623611111111111,satisfied
2.083333333333333e-08,0.4791666875,0.6295241013071895,0.8038807189542484,satisfied
2.083333333333333e-08,0.20833335416666665,0.3228860294117647,0.4096813725490196,unsatisfied
2.083333333333333e-08,0.3958333541666667,0.6512152777777777,0.6848856209150326,unsatisfied
2.083333333333333e-08,0.3541666875,0.6859375,0.7429738562091502,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.5814338235294118,0.6142565359477125,unsatisfied
0.020833354166666665,0.20833335416666665,0.6845996732026145,0.7890931372549019,unsatisfied
2.083333333333333e-08,0.3541666875,0.36769812091503273,0.46740196078431373,satisfied
0,0.37500002083333334,0.3861928104575163,0.46756535947712413,unsatisfied
2.083333333333333e-08,0.3541666875,0.27397875816993467,0.47965686274509806,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.5426470588235294,0.6457924836601308,unsatisfied
2.083333333333333e-08,0.3541666875,0.5467524509803922,0.7091911764705883,unsatisfied
2.083333333333333e-08,0.3333333541666667,0.5699142156862745,0.6153186274509804,unsatisfied
0,0.3333333541666667,0.5693525326797385,0.5952205882352941,unsatisfied
0.0416666875,0.3333333541666667,0.3485089869281046,0.4228758169934641,satisfied
2.083333333333333e-08,0.3333333541666667,0.6087316176470589,0.6202614379084969,unsatisfied
0.020833354166666665,0.3541666875,0.6783496732026144,0.5758578431372549,satisfied
0,0.3333333541666667,0.2092218137254902,0.4548611111111111,unsatisfied
0.004464290178571429,0.43303571874999996,0.6431088060224089,0.5816526610644258,unsatisfied
2.083333333333333e-08,0.4583333541666667,0.6991013071895426,0.7104166666666667,satisfied
2.083333333333333e-08,0.37500002083333334,0.3481924019607843,0.4300653594771242,unsatisfied
2.083333333333333e-08,0.3541666875,0.4674938725490196,0.6151143790849672,satisfied
0,0.2291666875,0.3924325980392157,0.5879901960784314,unsatisfied
0.004464290178571429,0.38839286160714287,0.6227284663865547,0.607046568627451,unsatisfied
0.013392861607142858,0.49107143303571427,0.3561931022408964,0.31861869747899163,satisfied
0.008928575892857143,0.52678571875,0.6528733368347339,0.6094975490196078,satisfied
2.083333333333333e-08,0.3958333541666667,0.25547385620915036,0.30224673202614377,satisfied
0.013392861607142858,0.2857142901785714,0.758718487394958,0.7091123949579832,unsatisfied
0,0.27083335416666665,0.33636642156862745,0.3620915032679739,unsatisfied
0,0.3333333541666667,0.41129493464052286,0.5002859477124183,unsatisfied
2.083333333333333e-08,0.31250002083333334,0.45102124183006537,0.5412581699346406,unsatisfied
0.020833354166666665,0.3541666875,0.10421772875816994,0.19534313725490196,unsatisfied
